Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Inflation_Risk,Unemployment_Risk,Exchange_Risk,Stock_Risk,GDP_Risk,Trade_Risk,Global_Risk_Score,Risk_Level
2026,China,123.3932,3.753451,2066095.0,1.278964,15019201.0,1926634.0,8180000000000.0,6.909529,91.92693,126.0453,3427450.0,6.891667,139461.0,0.0092855139231441,0.2282045496295042,8.392277325538156e-06,0.0,0.0,0.0,17.805841630519815,-3.894780004189413,3.753451,4.9656862056499,6.891667,3.2959161744127976,3.753451,0.5743243243243243,0.7297297297297297,0.7432432432432432,0.41891891891891897,0.4932432432432432,0.10810810810810811,54.45945945945946,Medium Risk
2026,Colombia,209.573,3.753451,243224.5,1.034979,441915.7,220158.0,119000000000.0,3687.159,91.92693,50.67178,66378.6,8.868802,23066.5,0.0521966067283873,0.1502064760315146,0.0001146639053557,0.0,0.0,0.0,0.0,-8.954630890778914,3.753451,2.641931281357346,8.868802,1.3783725809878966,3.753451,0.5743243243243243,0.8918918918918919,0.972972972972973,0.8513513513513513,0.4932432432432432,0.3783783783783784,70.33783783783785,High Risk
2026,Croatia,138.1597,3.753451,243224.5,0.072294,84661.82,220158.0,13000000000.0,6.455486,91.92693,150.985,4236.36,4.5,23066.5,0.2724545727932614,0.050038612446555,0.0017833894900912,0.0,0.0,0.0,13.76797015516933,-3.4167113764005053,3.753451,3.202978072093776,4.5,2.3478016892594917,3.753451,0.5743243243243243,0.36486486486486486,0.5945945945945946,0.5405405405405406,0.4932432432432432,0.3783783783783784,49.45945945945947,Medium Risk
2026,Cyprus,119.4536,3.753451,243224.5,0.072667,40797.42,220158.0,3330000000.0,0.501446,91.92693,93.097505,1071.675,4.375,23066.5,0.5653911448321978,0.0262682051953285,0.0022819458926569,0.0,0.0,0.0,0.0,-3.429349469333831,3.753451,3.7668476003543514,4.375,2.5691895051090854,3.753451,0.5743243243243243,0.3108108108108108,0.6891891891891891,0.8513513513513513,0.4932432432432432,0.3783783783783784,54.45945945945947,Medium Risk
2026,Czech Republic,143.3217,3.753451,255469.6,0.627172,282778.6,234631.9,96100000000.0,20.87301,165.2581,196.2307,176395.96,2.9,20837.70000000001,0.0736890981142137,0.6237952942690854,0.0006939375893366,0.0,0.0,0.0,25.49913596938353,-4.724560401714973,3.753451,2.6474370864797425,2.9,1.258328946311149,3.753451,0.5743243243243243,0.12162162162162163,0.7567567567567568,0.2702702702702703,0.4932432432432432,0.527027027027027,44.45945945945946,Medium Risk
2026,Denmark,126.5704,3.753451,166205.4,0.778116,439614.9,135985.3,113000000000.0,6.401267,88.05279,324.5521,118589.2,2.909053,30220.10000000001,0.0687422105119731,0.2697570077811284,0.0007382645583668,0.0,0.0,0.0,-3.43763370030068,-3.3123759074943027,3.753451,2.928468543728613,2.909053,2.1354306841490533,3.753451,0.5743243243243243,0.13513513513513514,0.36486486486486486,0.9864864864864865,0.4932432432432432,0.2432432432432432,46.75675675675675,Medium Risk
2026,EMDE East Asia & Pacific,101.8832,2.207288,3478206.0,1.011982,17812604.0,3029149.0,9200000000000.0,7.546392,91.92693,93.097505,4212235.0,3.271392,449057.0,0.0252100703524313,0.2364749701952617,5.226496081089548e-06,0.0,0.0,0.0,0.0,0.0,1.785031,4.904378413752575,2.709566,3.268214088947648,2.252673,0.10810810810810811,0.1891891891891892,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.0,29.7972972972973,Low Risk
2026,EMDE Europe & Central Asia,630.8501,2.821945,1460344.0,0.805329,5513340.0,7404621.0,2000000000000.0,7.546392,367.4511,93.097505,1571644.0,4.311379,-5944277.0,-1.078162601979925,0.2850620495017539,1.6885863197263364e-05,0.0,0.0,0.0,0.0,0.0,4.06959,1.3266857226768014,4.311379,1.7044969989174297,3.528857,0.13513513513513514,0.28378378378378377,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.9864864864864865,42.09459459459459,Medium Risk
2026,EMDE Latin America & Caribbean,101.8832,1.87653,995953.5,0.616431,5751091.0,867331.8,1270000000000.0,7.546392,93.61211,93.097505,954102.1,5.525431,128621.69999999995,0.0223647478365409,0.1658993224068268,1.618779897588127e-05,0.0,0.0,0.0,0.0,0.0,3.842584,2.4279547129916423,5.525431,1.478644307267518,3.199927666666667,0.06756756756756757,0.5135135135135135,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.1351351351351351,36.82432432432432,Low Risk
2026,"EMDE Middle East, North Africa, Afghanistan & Pakistan",101.8832,1.322593,10938.89,2.045139,1810146.0,55768.3,171000000000.0,7.546392,91.92693,93.097505,1170628.0,7.550314,-44829.41,-0.0247656321644773,0.6467036360602957,5.143093706253529e-05,0.0,0.0,0.0,0.0,0.0,1.821013,1.7380058598613024,7.550314,1.329793511527637,1.602229,0.013513513513513514,0.8378378378378378,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.8108108108108107,48.986486486486484,Medium Risk
